fips,NAME,total_pop,a0_17,a18_39,a40_64,a65_84,a85p,pct_65plus,pct_under40,pct_nh_white,pct_nh_black,pct_nh_aian,pct_nh_asian,pct_nh_nhpi,pct_hispanic
01085,"Lowndes County, Alabama",10334,2331,2560,3478,1766,199,19.01490226437004,47.32920456744726,24.830656086704085,74.65647377588543,0,0,0,0.19353590090961872
01087,"Macon County, Alabama",19490,3374,6483,5685,3612,336,20.25654181631606,50.574653668547974,16.46998460749102,80.95433555669574,0.02052334530528476,0.1641867624422781,0,0.5284761416110826
01089,"Madison County, Alabama",382149,83830,113741,127457,51207,5914,14.94731112733515,51.69999136462479,64.08678290405051,24.039052830178804,0.4930014209117386,2.5550243491413034,0.05312064142520326,5.183580226560844
01091,"Marengo County, Alabama",19397,4401,4999,6175,3362,460,19.704077950198485,48.461102232303965,44.64092385420426,51.250193328865286,0.10826416456153014,0.5361653863999588,0,2.7530030417074807
01093,"Marion County, Alabama",29392,6184,7316,9779,5483,630,20.79817637452368,45.93086554164398,90.8886771910724,3.973870440936309,0.24156232988568319,0.2687806205770278,0,2.6231627653783343
01095,"Marshall County, Alabama",97179,24643,24961,31182,14837,1556,16.86887084658208,51.04394982455057,79.85675917636526,2.842177836775435,0.1872832607867955,0.6626946150917379,0.03910309840603422,14.664690931168257
01097,"Mobile County, Alabama",414620,97825,117448,131887,60976,6484,16.270319810911197,51.92055376006946,56.19699966234142,35.848970141334235,0.4845400607785442,1.9948386474362068,0.017124113646230284,2.9709131252713328
01099,"Monroe County, Alabama",20115,4341,4935,6750,3733,356,20.328113348247577,46.11483967188665,53.9050459855829,42.16753666418096,1.5311956251553567,0.4126273924931643,0.0447427293064877,0.3629132488192891
01101,"Montgomery County, Alabama",229072,54308,68677,71418,30599,4070,15.134542851155969,53.688359991618356,32.42692253963819,58.31703569183488,0.10389746455262974,3.2312984563805265,0.006984703499336453,3.663040441433261
01103,"Morgan County, Alabama",122608,28403,31932,40812,19014,2447,17.50375179433642,49.209676366958114,74.70719692026621,12.815640088738093,0.3490799947801122,0.45103092783505155,0.21205794075427378,8.653595197703249
01105,"Perry County, Alabama",8702,1847,2647,2502,1569,137,19.604688577338543,51.64330039071478,29.395541254883934,69.32888991036543,0.022983222247759137,0.1493909446104344,0,1.011261778901402
01107,"Pickens County, Alabama",19240,3682,5158,6760,3158,482,18.91891891891892,45.945945945945944,53.523908523908524,39.50623700623701,0.08835758835758836,0.04158004158004158,0,5.150727650727651
01109,"Pike County, Alabama",33176,6408,13008,8701,4399,660,15.248975162768266,58.52423438630335,55.63660477453581,36.41789245237521,0.3888353026284061,1.9441765131420303,0,2.3661683144441765
01111,"Randolph County, Alabama",21984,4720,5297,7378,4106,483,20.874272197962153,45.56495633187773,74.84079330422125,18.558951965065503,0.07278020378457059,0.05458515283842795,0,2.9157569141193593
01113,"Russell County, Alabama",58695,14089,17455,18703,7831,617,14.393048811653463,53.74222676548258,44.48590169520402,44.24056563591447,0.23000255558395094,1.1023085441690093,0.051111679018655765,5.739841553795042
01115,"St. Clair County, Alabama",90412,20503,23919,30848,14141,1001,16.7477768437818,49.132858470114584,85.18338273680484,9.523072158563023,0.3849046586736274,0.5508118391363979,0.01548467017652524,2.50298632924833
01117,"Shelby County, Alabama",220780,51608,59737,75100,31408,2927,15.551680405833862,50.4325572968566,76.48564181538183,12.433644351843464,0.20291693088142043,1.9168402935048465,0.01313524775794909,5.80940302563638
01119,"Sumter County, Alabama",12482,2424,4351,3363,2151,193,18.779041820221117,54.27816055119372,24.835763499439192,71.1424451209742,0.12818458580355713,1.3058804678737381,0,1.2177535651337927
01121,"Talladega County, Alabama",81850,17227,22164,27856,13507,1096,17.841172877214415,48.12583995113012,62.10262675626145,32.07574832009774,0.1857055589492975,0.34941967012828345,0.023213194868662187,2.4483811850946853
01123,"Tallapoosa County, Alabama",41284,8599,9751,14077,8006,851,21.453831993023933,44.44821238252107,68.67551593837807,27.04437554500533,0.0532894099408972,0.20589090204437555,0,2.461001840906889
01125,"Tuscaloosa County, Alabama",223945,47508,82195,64171,27528,2543,13.427850588314096,57.917345776864856,60.546562772109226,32.19138627788073,0.08126995467637144,1.635669472415102,0.020540757775346627,3.9482908749916272
01127,"Walker County, Alabama",65194,14619,16923,21144,11104,1404,19.185814645519525,48.381752922048044,87.69365279013407,5.854833266865049,0.1349817467865141,0.17793048440040496,0,2.69196551829923
01129,"Washington County, Alabama",15574,3239,3783,5337,3074,141,20.64337999229485,45.087967124695005,65.11493514832414,23.80249133170669,7.178631051752921,0.11557724412482343,0,1.0594580711442148
01131,"Wilcox County, Alabama",10686,2530,2691,3349,1908,208,19.80160958263148,48.8583192962755,26.726558113419426,70.8497099008048,0.03743215422047539,0.018716077110237695,0,0.5427662361968931
01133,"Winston County, Alabama",23650,4816,5691,8069,4711,363,21.454545454545453,44.42706131078224,93.25581395348837,0.9175475687103594,0.1522198731501057,0.21141649048625794,0.06765327695560254,3.171247357293869
02013,"Aleutians East Borough, Alaska",3409,482,1105,1423,352,47,11.704312114989733,46.5532414197712,12.789674391317101,1.7600469345849223,44.030507480199475,20.885890290407744,0.32267527134056906,10.530947491933118
02016,"Aleutians West Census Area, Alaska",5251,635,2084,2167,364,1,6.9510569415349455,51.780613216530185,22.852789944772425,3.466006474957151,9.960007617596649,45.781755856027424,1.6568272709960008,9.731479718148924
02020,"Anchorage Municipality, Alaska",292545,71004,99225,88775,30871,2670,11.465244663214206,58.18899656463108,56.13187714710558,5.160231759216531,6.777418858637133,9.488454767642585,2.8710112974072364,9.497000461467467
02050,"Bethel Census Area, Alaska",18514,6549,5850,4731,1315,69,7.475424003456843,66.97094090958194,9.198444420438587,0.9182240466673869,83.32613157610457,1.388138705844226,0.22685535270606028,2.068704763962407
02060,"Bristol Bay Borough, Alaska",849,159,268,311,103,8,13.074204946996467,50.294464075382805,41.22497055359246,0.5889281507656066,31.33097762073027,4.122497055359246,1.5312131919905771,12.838633686690224
02063,"Chugach Census Area, Alaska",7015,1620,2059,2388,883,65,13.513898788310764,52.444761225944404,71.31860299358517,1.6535994297933,5.744832501781896,6.272273699215966,1.0976478973627941,5.972915181753385
02066,"Copper River Census Area, Alaska",2635,634,559,1060,366,16,14.497153700189754,45.27514231499051,57.760910815939276,0.11385199240986717,27.6280834914611,0.5692599620493358,0,4.857685009487666
02068,"Denali Borough, Alaska",2187,194,762,973,248,10,11.796982167352537,43.712848651120254,79.65249199817102,1.188843164151806,2.4691358024691357,2.1947873799725652,0,0.594421582075903
02070,"Dillingham Census Area, Alaska",4899,1542,1644,1162,513,38,11.247193304756072,65.03368034292713,14.411104307001429,1.3472137170851195,72.545417432129,0.20412329046744235,0.0612369871402327,3.2659726474790776
02090,"Fairbanks North Star Borough, Alaska",97149,23383,37304,25690,10153,619,11.088122368732565,62.46796158478214,68.3692060649106,4.344872309545131,7.0551421013082996,3.2990560891002483,0.5846689106424152,8.251242936108452
02100,"Haines Borough, Alaska",2098,655,321,684,422,16,20.877025738798856,46.520495710200194,79.69494756911344,0,6.67302192564347,1.8589132507149666,0,6.57769304099142
02105,"Hoonah-Angoon Census Area, Alaska",2327,287,589,919,516,16,22.862054146970348,37.64503652771809,44.34894714224323,1.9338203695745595,32.18736570691878,1.289213579716373,0,9.883970777825526
02110,"Juneau City and Borough, Alaska",32240,6744,10125,10895,4175,301,13.883374689826303,52.32320099255583,62.50620347394541,0.9646401985111662,9.910049627791564,6.52605459057072,1.349255583126551,7.040942928039702
02122,"Kenai Peninsula Borough, Alaska",58711,13174,15121,19925,9651,840,17.868883173510927,48.19369453765052,78.69905128510841,0.6148762582820937,7.412580266048952,1.7935310248505392,0.357684249970193,4.360341332969972
02130,"Ketchikan Gateway Borough, Alaska",13939,3020,3876,4818,2032,193,15.9624076332592,49.47270248941818,62.457852069732404,0.7748045053447162,14.054092833058325,8.243059042972954,0.22957170528732335,5.667551474280795
02150,"Kodiak Island Borough, Alaska",13218,3254,4504,3959,1294,207,11.355727038886368,58.692691783931004,47.40505371463156,0.892722045695264,10.95475866243002,22.038129822968678,0.11348161597821153,8.904524133756999
02158,"Kusilvak Census Area, Alaska",8354,3411,2612,1841,468,22,5.8654536748862824,72.0971989466124,3.2798659324874313,0.023940627244433806,93.14101029446971,0.09576250897773522,0.10773282259995212,1.0294469715106536
02164,"Lake and Peninsula Borough, Alaska",986,260,328,300,90,8,9.939148073022313,59.63488843813388,24.34077079107505,2.231237322515213,64.0973630831643,2.738336713995943,0.30425963488843816,0.10141987829614604
02170,"Matanuska-Susitna Borough, Alaska",106807,28583,31145,34023,12109,947,12.223917908002285,55.92142837079967,77.70464482664994,1.309839242746262,6.03424869156516,1.6609398260413644,0.2958607581900063,5.393841227634893
02180,"Nome Census Area, Alaska",10070,3480,3085,2743,729,33,7.567030784508441,65.19364448857993,14.289970208540218,0.8639523336643495,75.90863952333665,1.221449851042701,0.019860973187686197,2.005958291956306
02185,"North Slope Borough, Alaska",10865,2989,3538,3542,755,41,7.326277036355269,60.07363092498849,28.20984813621721,0.8467556373676944,53.566497929130236,5.402669121030833,1.9052001840773125,4.03129314312011
02188,"Northwest Arctic Borough, Alaska",7776,2771,2434,1976,565,30,7.651748971193416,66.93672839506173,10.249485596707819,1.1188271604938271,81.80298353909465,1.2731481481481481,0.11574074074074074,2.5334362139917697
02195,"Petersburg Borough, Alaska",3368,601,824,999,906,38,28.028503562945367,42.30997624703088,60.688836104513065,1.009501187648456,5.997624703087886,16.6270783847981,0.14845605700712589,5.671021377672209
02198,"Prince of Wales-Hyder Census Area, Alaska",5886,1303,1421,2081,1026,55,18.36561331974176,46.279306829765545,44.580360176690455,0.27183146449201495,39.517499150526675,1.4780835881753314,0,3.6867142371729527
02220,"Sitka City and Borough, Alaska",8518,1794,2597,2777,1252,98,15.848790795961493,51.54965954449401,61.44634890819441,0.46959380136182205,9.873209673632308,7.266964076074196,0.03521953510213665,7.1378257806996945
02230,"Skagway Municipality, Alaska",1329,193,445,514,170,7,13.318284424379232,48.00601956358164,73.81489841986456,2.9345372460496613,4.36418359668924,2.6335590669676447,0,3.762227238525207
02240,"Southeast Fairbanks Census Area, Alaska",6849,1881,1822,2167,853,126,14.294057526646226,54.06628704920426,72.05431449846692,0.8030369396992262,13.69542998977953,2.9639363410716895,0.0730033581544751,7.09592641261498
02275,"Wrangell City and Borough, Alaska",2162,492,469,668,487,46,24.653098982423682,44.44958371877891,56.84551341350601,0.13876040703052728,22.571692876965773,1.8963922294172062,2.0814061054579094,5.041628122109159
02282,"Yakutat City and Borough, Alaska",562,124,184,145,104,5,19.395017793594306,54.804270462633454,30.427046263345197,3.202846975088968,28.469750889679716,14.234875444839858,0.35587188612099646,11.209964412811388
02290,"Yukon-Koyukuk Census Area, Alaska",5433,1516,1503,1570,788,56,15.534695380084667,55.567826247009016,21.38781520338671,0.09203018590097552,68.52567642186638,0.7362414872078041,0.03681207436039021,2.7424995398490704
04001,"Apache County, Arizona",66473,17938,18595,19724,9273,943,15.368645916387104,54.95915634919441,17.712454680847863,0.8469604200201586,72.6821416214102,0.5490951213274563,0.09627969250673206,6.822318836219217
04003,"Cochise County, Arizona",125092,26848,33686,36442,25176,2940,22.47625747449877,48.391583794327374,53.92830876474915,3.3015700444472866,0.7154734115690852,1.8434432257858215,0.33175582771080486,35.7137147059764
04005,"Coconino County, Arizona",144942,29551,57391,39372,17380,1248,12.852037366670807,59.983993597438975,53.02948765713182,1.3570945619627162,25.06864814891474,1.7172386195857654,0.1352265043948614,14.558237087938624
04007,"Gila County, Arizona",53211,10623,11112,16141,13590,1745,28.81922910676364,40.84681738738231,61.07571742684783,0.6709139087782602,16.18274416943865,0.7667587528894402,0,19.153934336885232
04009,"Graham County, Arizona",38145,10148,12267,10447,4610,673,13.84978372001573,58.76261633241578,50.439113907458385,1.9819111285882816,12.688425743872067,0.5767466247214575,0.08913356927513436,33.28614497312885
04011,"Greenlee County, Arizona",9542,2612,2893,2807,1183,47,12.890379375393,57.69230769230769,45.4307273108363,1.9178369314609096,3.4583944665688535,0.4611192622091805,0,47.88304338713058
04012,"La Paz County, Arizona",16845,2784,3067,4316,6188,490,39.64381121994657,34.734342534876816,56.09973285841496,0.37993469872365687,11.777975660433363,0.9023449094686851,0.03561887800534283,28.269516176907093
04013,"Maricopa County, Arizona",4367186,1036980,1327237,1340713,586346,75910,15.164364421391715,54.13593558872922,53.762834923907526,5.328213636881965,1.4453013908727497,4.124601058896965,0.18865695209684222,31.525907071510122
04015,"Mohave County, Arizona",211274,35931,44511,66538,58721,5573,30.43157227107926,38.07472760491116,75.92226208620086,1.0081694860702215,1.5657392769578842,1.124605961926219,0.22245993354601135,17.1540274714352
04017,"Navajo County, Arizona",106609,28359,27160,31672,17866,1552,18.214222063803245,52.07721674530293,41.261056758810234,0.8338883208734722,42.56676265606093,0.45211942706525715,0.1725933082572766,11.783245316999503
04019,"Pima County, Arizona",1035063,215628,315575,298892,182404,22564,19.802466130080973,51.32083747559327,50.38707788801261,3.165217962578123,2.221024227510789,2.744277401472181,0.13603036723368528,38.0033872334341
04021,"Pinal County, Arizona",420625,94901,116939,122882,79047,6856,20.422704309063892,50.363150074294204,55.40945022288262,4.393462109955424,3.9308172362555722,1.4440416047548292,0.3276077265973254,30.91066864784547
04023,"Santa Cruz County, Arizona",47463,12868,12768,13304,7538,985,17.957145566019847,54.01259928786634,15.015907127657334,0.29285970124096666,0.15591092008511895,0.2844320839390683,0,83.23114847354782
04025,"Yavapai County, Arizona",233789,37781,46584,74912,67144,7368,31.871473850352242,36.085957850882636,79.37499197994774,0.6287720979173528,1.0222893292669886,1.0607855801598878,0.06287720979173528,14.978463486306028
04027,"Yuma County, Arizona",202944,51483,61808,51154,34175,4324,18.970257805108798,55.82377404604226,29.776194418164618,1.6231078524124882,0.9086250394197414,1.0973470514033428,0.040405234941658784,64.74692526017029
05001,"Arkansas County, Arkansas",17273,4021,4313,5598,3026,315,19.342326173797257,48.248711862444274,68.6331268453656,25.664331615816593,0.2026283795519018,0.046315058183291846,0,3.6936258901175245
05003,"Ashley County, Arkansas",19362,4442,4580,6365,3435,540,20.52990393554385,46.596425989050715,67.58599318252247,24.935440553661813,0.015494267121165169,0.1549426712116517,0.2582377853527528,5.89298626174982
05005,"Baxter County, Arkansas",41476,7391,8284,13131,11394,1276,30.547786671810204,37.792940495708365,92.74761307744238,0.2724467161732086,0.4797955444112258,0.30379014369756,0.01687723020542,2.572572089883306
05007,"Benton County, Arkansas",278774,73183,84985,83521,33137,3948,13.302890513462518,56.73699842883482,67.70394656603557,1.7548264902752768,1.015876659946767,4.089334012497579,0.6883712254370924,17.100949155947113
05009,"Boone County, Arkansas",37445,8589,9314,11832,6671,1039,20.590198958472428,47.81145680331152,93.35291761249833,0.24569368406996928,0.47803445052744026,0.6729870476699159,0,2.7400186940846574
05011,"Bradley County, Arkansas",10597,2614,2473,3603,1674,233,17.9956591488157,48.00415211852411,54.88345758233462,26.34707936208361,0,0.0849296970840804,0,15.910163253751062
05013,"Calhoun County, Arkansas",4811,912,1258,1660,922,59,20.39077114944918,45.10496778216587,72.0016628559551,22.074412803990853,0,0,0,4.468925379339015
05015,"Carroll County, Arkansas",28154,6189,6156,9394,5881,534,22.78539461532997,43.84812104851886,76.37280670597428,0.2805995595652483,0.9696668324216807,1.0158414434893799,1.0797755203523478,15.347730340271365
05017,"Chicot County, Arkansas",10405,2315,2597,3325,1898,270,20.836136472849592,47.20807304180683,38.80826525708794,53.63767419509851,0.08649687650168188,0.3459875060067275,0,6.074002883229217
05019,"Clark County, Arkansas",21569,4146,8171,5759,3119,374,16.19453845797209,57.10510454819417,68.01427975334971,24.34512494784181,0.12054337243265797,0.5609903101673699,0.06954425332653345,4.937641986183875
05021,"Clay County, Arkansas",14661,3192,3747,4593,2807,322,21.342336811950073,47.32965009208103,94.3523634131369,0.5865902735147671,0.02046245140167792,0.04774571993724848,0,0.7707523361298684
05023,"Cleburne County, Arkansas",24848,4775,5516,7925,5844,788,26.690276883451386,41.41580811332904,93.35157759175789,0.2656149388280747,0.9900193174500966,0.2374436574372183,0.060367031551835156,2.587733419188667
05025,"Cleveland County, Arkansas",7632,1573,1941,2556,1401,161,20.466457023060798,46.042976939203356,84.17190775681341,14.544025157232705,0.31446540880503143,0,0,0
05027,"Columbia County, Arkansas",22947,4839,7976,6303,3197,632,16.686277073255763,55.846080097616245,59.29751165729725,35.78681309103587,0.15252538458186254,0.5970279339347191,0,2.8631193620081055
05029,"Conway County, Arkansas",20687,4724,4832,7158,3433,540,19.205298013245034,46.19326146855513,81.08473920819839,10.2431478706434,0.41088606371150965,0.6042442113404554,0,4.210373664620293
05031,"Craighead County, Arkansas",109875,27622,36118,31155,13228,1752,13.63367463026166,58.01137656427759,73.9858930602958,15.408418657565415,0.27940841865756544,1.1112627986348123,0.006370875995449375,5.304209328782708
05033,"Crawford County, Arkansas",60483,14882,16022,19491,9212,876,16.679066845229237,51.095349106360466,83.130797083478,1.382206570441281,1.1590033563149975,1.2929252847907677,0.02810707140849495,8.232065208405668
05035,"Crittenden County, Arkansas",48338,13189,13835,14624,6068,622,13.840043030328106,55.906326285737926,40.605734618726466,49.418676817410734,0.21308287475692003,0.7406181472133725,0,2.8466217054905045
05037,"Cross County, Arkansas",16935,4007,4166,5623,2912,227,18.53557720696782,48.26099793327428,72.13463241806909,15.718925302627694,0.21257750221434898,0,0,2.1434898139946856
05039,"Dallas County, Arkansas",6645,1433,1633,2021,1370,188,23.44620015048909,46.13995485327314,52.83671933784801,43.23551542513168,0.6019563581640331,0.09029345372460497,0.6772009029345373,1.0985703536493605
05041,"Desha County, Arkansas",11530,2975,2713,3674,1921,247,18.8031222896791,49.332176929748485,44.01561144839549,48.15264527320035,0.09540329575021683,0.2341717259323504,0,6.660884648742411
05043,"Drew County, Arkansas",17511,3823,5421,5173,2827,267,17.668893838158873,52.789675061389985,65.35891725201301,28.776197818514078,0,0.0342641768031523,0,3.8261664096853405
05045,"Faulkner County, Arkansas",123191,28508,44481,34784,14061,1357,12.515524673068649,59.24864641085794,79.15675658124376,11.664813176287229,0.29872312100721643,1.2476560787719881,0,4.286839135975843
05047,"Franklin County, Arkansas",17159,3993,4390,5436,2875,465,19.46500378809954,48.854828369951626,89.74881986129728,0.7925869805932747,0.378809953960021,0.8275540532665073,0,3.432600967422344
05049,"Fulton County, Arkansas",12072,2559,2556,3867,2786,304,25.596421471172963,42.37077534791253,93.35652750165673,0.28164347249834326,0.17395626242544732,0.43903247183565275,0.18223989396951623,0.4555997349237906
05051,"Garland County, Arkansas",99694,20144,24233,32002,20836,2479,23.386562882420204,44.51321042389713,81.1091941340502,8.238208919293037,0.7041547134230746,0.694124019499669,0.08024555138724497,6.000361104981242
05053,"Grant County, Arkansas",17912,4052,4921,5756,2986,197,17.770209915140686,50.09490844126842,91.56989727556945,2.2108083966056276,0.10049129075480125,0.2791424743188924,0.2121482804823582,3.037070120589549
05055,"Greene County, Arkansas",45665,11218,13087,14129,6511,720,15.834884484835213,53.22457023978977,91.24274608562357,2.424176064819884,0.15985984889959487,0.5343260702945363,0.12701193474214387,3.0088689368225117
05057,"Hempstead County, Arkansas",20352,5183,4758,6784,3434,193,17.82134433962264,48.84532232704402,53.70479559748428,30.173938679245282,0.34394654088050314,0.13266509433962265,0.2653301886792453,13.295990566037736
05059,"Hot Spring County, Arkansas",33096,7181,8790,10942,5744,439,18.68201595358956,48.25658689871888,81.99480299734107,11.122189992748368,0.4169688179840464,0.3051728305535412,0.012086052695189751,3.6590524534686972
